subject_record_number,subject_record_date,subject_source_county,subject_address,subject_company_name,subject_job_value,neighbor_rank,distance,neighbor_record_number,neighbor_record_date,neighbor_source_county,neighbor_company_name,neighbor_address,neighbor_prop_zip,neighbor_bldg_sf,neighbor_job_value
BLD-25-15533,2025-11-04,douglas,3505 WEBER CR,FIRST-RATE CONSTRUCTION LLC,3000.0,10,0.8890116272646649,BLD-26-02539,2026-03-23,douglas,HORN INDUSTRIES CORPORATION,6724 N 37 ST,68112,1296.0,5000.0
BLD-25-15533,2025-11-04,douglas,3505 WEBER CR,FIRST-RATE CONSTRUCTION LLC,3000.0,11,0.9223307024196563,BLD-26-00308,2026-01-12,douglas,HERNANDEZ CONSTRUCTION CO LLC,7223 N 39 AV,68112,1196.0,4500.0
BLD-25-15533,2025-11-04,douglas,3505 WEBER CR,FIRST-RATE CONSTRUCTION LLC,3000.0,12,0.9263686099726192,BLD-25-16276,2025-11-20,douglas,PREMIER ROOFING COMPANY,5007 ARCADIA AV,68104,1000.0,4563.0
BLD-25-15538,2025-11-04,douglas,12706 LAUREL AV,LEGACY RESTORATION,13425.0,1,0.15357596027776005,BLD-26-02171,2026-03-12,douglas,GOODLIFE EXTERIORS & CONTRACTING,13035 CROWN POINT AV,68164,1198.0,8000.0
BLD-25-15538,2025-11-04,douglas,12706 LAUREL AV,LEGACY RESTORATION,13425.0,2,0.18035716190208803,BLD-25-16357,2025-11-24,douglas,WHITE CASTLE ROOFING & CONTRACTING INC,5646 N 131 ST,68164,1129.0,5469.0
BLD-25-15538,2025-11-04,douglas,12706 LAUREL AV,LEGACY RESTORATION,13425.0,3,0.23262175704873223,BLD-26-00342,2026-01-12,douglas,A&G ROOFING,12823 OGDEN ST,68164,1124.0,9000.0
BLD-25-15538,2025-11-04,douglas,12706 LAUREL AV,LEGACY RESTORATION,13425.0,4,0.2456558998562979,BLD-25-15486,2025-11-03,douglas,AVID RESTORATION LLC,12952 JESSIE AV,68164,1198.0,15907.0
BLD-25-15538,2025-11-04,douglas,12706 LAUREL AV,LEGACY RESTORATION,13425.0,5,0.3161753779206687,BLD-26-00116,2026-01-06,douglas,4140 S 52ND ST.,12812 OGDEN ST,68164,976.0,13971.0
BLD-25-15538,2025-11-04,douglas,12706 LAUREL AV,LEGACY RESTORATION,13425.0,6,0.3733755161444242,BLD-26-01228,2026-02-16,douglas,TDH HOME BUILDING INC,12628 FOWLER AV,68164,936.0,10370.0
BLD-25-15538,2025-11-04,douglas,12706 LAUREL AV,LEGACY RESTORATION,13425.0,7,0.40099940220716473,BLD-26-00897,2026-02-04,douglas,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,11738 HIMEBAUGH CR,68164,1118.0,500.0
BLD-25-15538,2025-11-04,douglas,12706 LAUREL AV,LEGACY RESTORATION,13425.0,8,0.40741342172037487,BLD-25-16213,2025-11-19,douglas,TCI GENERAL CONTRACTING SERVICES,11456 NEBRASKA CR,68164,1221.0,8500.0
BLD-25-15538,2025-11-04,douglas,12706 LAUREL AV,LEGACY RESTORATION,13425.0,9,0.43541009674801395,BLD-25-15601,2025-11-05,douglas,SHAMROCK HILLS LLC,5606 N 116 CR,68164,1144.0,5000.0
BLD-25-15538,2025-11-04,douglas,12706 LAUREL AV,LEGACY RESTORATION,13425.0,10,0.43914923294949565,BLD-26-00102,2026-01-06,douglas,4140 S 52ND ST.,11862 NEWPORT AV,68164,1005.0,8506.0
BLD-25-15538,2025-11-04,douglas,12706 LAUREL AV,LEGACY RESTORATION,13425.0,11,0.45917263526445484,BLD-25-15517,2025-11-04,douglas,RED RHINO ROOFS & SOLAR LLC,11417 BAUMAN CR,68164,1005.0,3980.0
BLD-25-15538,2025-11-04,douglas,12706 LAUREL AV,LEGACY RESTORATION,13425.0,12,0.46624011510833485,BLD-25-15923,2025-11-11,douglas,MCCOY ROOFING HOLDINGS,5925 N 108 AVENUE CR,68164,1227.0,9100.0
BLD-25-15539,2025-11-04,douglas,1914 S 34 ST,RESULTS CONTRACTING,18000.0,1,0.6334791556225903,BLD-25-15682,2025-11-06,douglas,"CHANDLER & CHANDLER CONSTRUCTION, LLC",4228 F ST,68107,1626.0,6500.0
BLD-25-15539,2025-11-04,douglas,1914 S 34 ST,RESULTS CONTRACTING,18000.0,2,0.69811204595662,BLD-25-15543,2025-11-04,douglas,VERNCO ROOFING,2345 S 35 AV,68105,1654.0,6300.51
BLD-25-15539,2025-11-04,douglas,1914 S 34 ST,RESULTS CONTRACTING,18000.0,3,0.7243271668525461,BLD-26-02666,2026-03-24,douglas,ADONAI CONTRACTORS LLC,3005 S 23 ST,68108,1490.0,8900.0
BLD-25-15539,2025-11-04,douglas,1914 S 34 ST,RESULTS CONTRACTING,18000.0,4,0.7384513280154255,BLD-26-01783,2026-03-03,douglas,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,978 S 50 ST,68106,1460.0,9985.48
BLD-25-15539,2025-11-04,douglas,1914 S 34 ST,RESULTS CONTRACTING,18000.0,5,0.7641088515615494,BLD-26-03251,2026-04-07,douglas,VERNCO ROOFING,4524 SHIRLEY ST,68106,1356.0,5371.19
BLD-25-15539,2025-11-04,douglas,1914 S 34 ST,RESULTS CONTRACTING,18000.0,6,0.7841384354546701,BLD-25-16283,2025-11-20,douglas,MG FERN PROPERTIES LLC,3458 S 16 ST,68108,1624.0,6000.0
BLD-25-15539,2025-11-04,douglas,1914 S 34 ST,RESULTS CONTRACTING,18000.0,7,0.8815962365234563,BLD-26-01726,2026-03-02,douglas,MCCOY ROOFING HOLDINGS,4681 PINE ST,68106,1274.0,15000.0
BLD-25-15539,2025-11-04,douglas,1914 S 34 ST,RESULTS CONTRACTING,18000.0,8,0.8995027626904138,BLD-26-02123,2026-03-10,douglas,"HOME PRIDE CONTRACTORS, INC",2755 S 13 ST,68108,1428.0,16000.0
BLD-25-15539,2025-11-04,douglas,1914 S 34 ST,RESULTS CONTRACTING,18000.0,9,0.9928250224080637,BLD-26-02660,2026-03-24,douglas,White Castle Roofing,849 S 52 ST,68106,1869.0,9538.0
BLD-25-15539,2025-11-04,douglas,1914 S 34 ST,RESULTS CONTRACTING,18000.0,10,1.0336508736041112,BLD-26-03234,2026-04-06,douglas,ANCHOR ROOFING & LANDSCAPING LLC,4838 S 13 ST,68107,1906.0,31000.0
BLD-25-15539,2025-11-04,douglas,1914 S 34 ST,RESULTS CONTRACTING,18000.0,11,1.0395666475229384,BLD-26-02464,2026-03-19,douglas,"THE OLAM, LLC",4519 MARCY ST,68106,1156.0,2000.0
BLD-25-15539,2025-11-04,douglas,1914 S 34 ST,RESULTS CONTRACTING,18000.0,12,1.054124941322903,BLD-26-01463,2026-02-23,douglas,ROYALTY ROOFING INC,5152 JONES ST,68106,1797.0,4883.97
BLD-25-15542,2025-11-04,douglas,9825 WESTCHESTER DR,ANCHOR ROOFING & LANDSCAPING LLC,98000.0,1,1.1871950120637604,BLD-26-03564,2026-04-14,douglas,RED RHINO ROOFS & SOLAR LLC,13330 BINNEY ST,68164,3383.0,42980.0
BLD-25-15542,2025-11-04,douglas,9825 WESTCHESTER DR,ANCHOR ROOFING & LANDSCAPING LLC,98000.0,2,1.301677264681288,BLD-26-01217,2026-02-16,douglas,WEATHERGUARD INC,13417 BINNEY ST,68164,3664.0,14577.0
BLD-25-15542,2025-11-04,douglas,9825 WESTCHESTER DR,ANCHOR ROOFING & LANDSCAPING LLC,98000.0,3,1.3854653411061084,BLD-26-01040,2026-02-10,douglas,EMERALD ROOFING DBA RONNOCO CONSTRUCTION INC,9927 HARNEY PW N,68114,2605.0,10404.0
BLD-25-15542,2025-11-04,douglas,9825 WESTCHESTER DR,ANCHOR ROOFING & LANDSCAPING LLC,98000.0,4,1.5554945622310203,BLD-25-15618,2025-11-05,douglas,ROYALTY ROOFING INC,10163 ROCKBROOK RD,68124,3020.0,10658.5
BLD-25-15542,2025-11-04,douglas,9825 WESTCHESTER DR,ANCHOR ROOFING & LANDSCAPING LLC,98000.0,5,1.6422107828417778,BLD-26-00199,2026-01-08,douglas,H&H EXTERIORS LLC,9949 ESSEX DR,68114,3718.0,20000.0
BLD-25-15542,2025-11-04,douglas,9825 WESTCHESTER DR,ANCHOR ROOFING & LANDSCAPING LLC,98000.0,6,1.7109756300324535,BLD-26-00065,2026-01-05,douglas,WEATHERGUARD INC,13808 CHARLES ST,68154,3050.0,11255.0
BLD-25-15542,2025-11-04,douglas,9825 WESTCHESTER DR,ANCHOR ROOFING & LANDSCAPING LLC,98000.0,7,1.7552052579911528,BLD-26-03449,2026-04-10,douglas,ROYALTY ROOFING INC,1450 N 133 ST,68154,3513.0,52545.98
BLD-25-15542,2025-11-04,douglas,9825 WESTCHESTER DR,ANCHOR ROOFING & LANDSCAPING LLC,98000.0,8,1.7680376368782733,BLD-26-01931,2026-03-06,douglas,WEATHERGUARD INC,1729 N 129 ST,68154,3879.0,14236.0
BLD-25-15542,2025-11-04,douglas,9825 WESTCHESTER DR,ANCHOR ROOFING & LANDSCAPING LLC,98000.0,9,1.8615986678814593,BLD-26-00153,2026-01-07,douglas,MEJIA ROOFING & CONTRACTORS,1330 RIDGEWOOD AV,68124,3891.0,1500.0
BLD-25-15542,2025-11-04,douglas,9825 WESTCHESTER DR,ANCHOR ROOFING & LANDSCAPING LLC,98000.0,10,1.9112302018681002,BLD-25-15503,2025-11-03,douglas,FIRST CHOICE GUTTERS & SIDING,15650 GRANT CR,68116,3099.0,30815.0
BLD-25-15542,2025-11-04,douglas,9825 WESTCHESTER DR,ANCHOR ROOFING & LANDSCAPING LLC,98000.0,11,1.9558534592074266,BLD-25-16816,2025-12-15,douglas,WEATHERGUARD INC,9814 HARNEY PW N,68114,4219.0,14523.0
BLD-25-15542,2025-11-04,douglas,9825 WESTCHESTER DR,ANCHOR ROOFING & LANDSCAPING LLC,98000.0,12,2.0143073944764267,BLD-26-02758,2026-03-26,douglas,"ANDERSON ENTERPRISES, INC",3332 N 140 ST,68164,3798.0,55000.0
BLD-25-15543,2025-11-04,douglas,2345 S 35 AV,VERNCO ROOFING,6300.51,1,0.6777551538995013,BLD-26-02123,2026-03-10,douglas,"HOME PRIDE CONTRACTORS, INC",2755 S 13 ST,68108,1428.0,16000.0
BLD-25-15543,2025-11-04,douglas,2345 S 35 AV,VERNCO ROOFING,6300.51,2,0.69811204595662,BLD-25-15539,2025-11-04,douglas,RESULTS CONTRACTING,1914 S 34 ST,68105,1894.0,18000.0
BLD-25-15543,2025-11-04,douglas,2345 S 35 AV,VERNCO ROOFING,6300.51,3,0.7235660496499384,BLD-25-15682,2025-11-06,douglas,"CHANDLER & CHANDLER CONSTRUCTION, LLC",4228 F ST,68107,1626.0,6500.0
BLD-25-15543,2025-11-04,douglas,2345 S 35 AV,VERNCO ROOFING,6300.51,4,0.8291810399975539,BLD-26-03590,2026-04-14,douglas,PINNACLE ROOFING LLC,2512 S 38 ST,68105,1056.0,7500.0
BLD-25-15543,2025-11-04,douglas,2345 S 35 AV,VERNCO ROOFING,6300.51,5,0.8431661624799336,BLD-25-15947,2025-11-11,douglas,MICHAEL'S ROOFING & RESTORATION LLC,4215 S 12 ST,68107,1408.0,12000.0
BLD-25-15543,2025-11-04,douglas,2345 S 35 AV,VERNCO ROOFING,6300.51,6,0.8625141249626159,BLD-26-03151,2026-04-03,douglas,ANCHOR ROOFING & LANDSCAPING LLC,5034 S 18 ST,68107,1412.0,12000.0
BLD-25-15543,2025-11-04,douglas,2345 S 35 AV,VERNCO ROOFING,6300.51,7,0.9268840514866489,BLD-26-03251,2026-04-07,douglas,VERNCO ROOFING,4524 SHIRLEY ST,68106,1356.0,5371.19
BLD-25-15543,2025-11-04,douglas,2345 S 35 AV,VERNCO ROOFING,6300.51,8,0.9300671460640834,BLD-26-02666,2026-03-24,douglas,ADONAI CONTRACTORS LLC,3005 S 23 ST,68108,1490.0,8900.0
BLD-25-15543,2025-11-04,douglas,2345 S 35 AV,VERNCO ROOFING,6300.51,9,0.9560945923829447,BLD-26-01726,2026-03-02,douglas,MCCOY ROOFING HOLDINGS,4681 PINE ST,68106,1274.0,15000.0
BLD-25-15543,2025-11-04,douglas,2345 S 35 AV,VERNCO ROOFING,6300.51,10,1.0043665785466969,BLD-26-01783,2026-03-03,douglas,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,978 S 50 ST,68106,1460.0,9985.48
BLD-25-15543,2025-11-04,douglas,2345 S 35 AV,VERNCO ROOFING,6300.51,11,1.0216041125431627,BLD-26-02464,2026-03-19,douglas,"THE OLAM, LLC",4519 MARCY ST,68106,1156.0,2000.0
BLD-25-15543,2025-11-04,douglas,2345 S 35 AV,VERNCO ROOFING,6300.51,12,1.0249880379872707,BLD-26-01108,2026-02-11,douglas,PREMIER EXTERIORS INC,2933 CHARLES ST,68131,1674.0,10000.0
BLD-25-15544,2025-11-04,douglas,5323 N 25 AV,VERNCO ROOFING,6141.03,1,0.21105507640211763,BLD-26-00296,2026-01-12,douglas,BEST ROOFING,2855 BROWNE ST,68111,1281.0,10200.0
BLD-25-15544,2025-11-04,douglas,5323 N 25 AV,VERNCO ROOFING,6141.03,2,0.3350927115336436,BLD-26-03129,2026-04-03,douglas,RESULTS CONTRACTING,4604 N 38 ST,68111,1410.0,14000.0
BLD-25-15544,2025-11-04,douglas,5323 N 25 AV,VERNCO ROOFING,6141.03,3,0.41958681735324355,BLD-26-03130,2026-04-03,douglas,SANTA BARBARA,2419 CROWN POINT AV,68111,1566.0,10000.0
BLD-25-15544,2025-11-04,douglas,5323 N 25 AV,VERNCO ROOFING,6141.03,4,0.4775373513027868,BLD-25-16170,2025-11-18,douglas,Dethlefs Homes,2206 OGDEN ST,68110,970.0,12000.0
BLD-25-15544,2025-11-04,douglas,5323 N 25 AV,VERNCO ROOFING,6141.03,5,0.4990678852385232,BLD-25-15890,2025-11-10,douglas,SUPERIOR CONTRACTORS LLC,3167 CURTIS AV,68111,1132.0,9590.0
BLD-25-15544,2025-11-04,douglas,5323 N 25 AV,VERNCO ROOFING,6141.03,6,0.5008979868011981,BLD-26-00986,2026-02-09,douglas,CAPITAL ROOFING AND EXTERIORS,6555 N 24 ST,68112,1419.0,14000.0
BLD-25-15544,2025-11-04,douglas,5323 N 25 AV,VERNCO ROOFING,6141.03,7,0.5057108379552743,BLD-25-16996,2025-12-22,douglas,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,1721 SPRAGUE ST,68110,1168.0,500.0
BLD-25-15544,2025-11-04,douglas,5323 N 25 AV,VERNCO ROOFING,6141.03,8,0.5179330935893015,BLD-26-03574,2026-04-14,douglas,4424 N 142 ST,2450 NEWPORT AV,68112,1229.0,3000.0
BLD-25-15544,2025-11-04,douglas,5323 N 25 AV,VERNCO ROOFING,6141.03,9,0.563805404603826,BLD-26-01160,2026-02-13,douglas,LA LOMA ROOFING,6912 N 24 ST,68112,1104.0,13000.0
BLD-25-15544,2025-11-04,douglas,5323 N 25 AV,VERNCO ROOFING,6141.03,10,0.5690409153528596,BLD-25-16829,2025-12-15,douglas,BULLDOG ROOFING,5213 N 14 AV,68110,1226.0,9475.63
BLD-25-15544,2025-11-04,douglas,5323 N 25 AV,VERNCO ROOFING,6141.03,11,0.5829439969565917,BLD-25-15908,2025-11-11,douglas,RESULTS CONTRACTING,2431 LAUREL AV,68111,1561.0,17000.0
BLD-25-15544,2025-11-04,douglas,5323 N 25 AV,VERNCO ROOFING,6141.03,12,0.5922411575680634,BLD-26-02700,2026-03-25,douglas,EMERALD ROOFING DBA RONNOCO CONSTRUCTION INC,1464 EMMET ST,68110,1014.0,5471.0
BLD-25-15558,2025-11-04,douglas,13451 KINGSWOOD DR,PREMIER ROOFING COMPANY,4914.0,1,0.08095558919896248,BLD-25-15593,2025-11-05,douglas,ROYALTY ROOFING INC,13493 SPRING ST,68144,988.0,9954.69
BLD-25-15558,2025-11-04,douglas,13451 KINGSWOOD DR,PREMIER ROOFING COMPANY,4914.0,2,0.11815676208431025,BLD-26-01869,2026-03-05,douglas,RED RHINO ROOFS & SOLAR LLC,13502 SPRING ST,68144,1052.0,11530.0
BLD-25-15558,2025-11-04,douglas,13451 KINGSWOOD DR,PREMIER ROOFING COMPANY,4914.0,3,0.21203081135618881,BLD-26-02936,2026-03-30,douglas,MOOSE ROOFING,3368 S 130 ST,68144,905.0,14114.0
BLD-25-15558,2025-11-04,douglas,13451 KINGSWOOD DR,PREMIER ROOFING COMPANY,4914.0,4,0.3269329908207056,BLD-25-16108,2025-11-17,douglas,RED RHINO ROOFS & SOLAR LLC,3604 S 121 ST,68144,924.0,3852.0
BLD-25-15558,2025-11-04,douglas,13451 KINGSWOOD DR,PREMIER ROOFING COMPANY,4914.0,5,0.3698723464110087,BLD-25-15603,2025-11-05,douglas,"HOME PRIDE CONTRACTORS, INC",12409 SELDIN DR,68144,1012.0,8500.0
BLD-25-15558,2025-11-04,douglas,13451 KINGSWOOD DR,PREMIER ROOFING COMPANY,4914.0,6,0.5179813557279457,BLD-26-01900,2026-03-05,douglas,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",14314 ANNE ST,68137,912.0,3400.0
BLD-25-15558,2025-11-04,douglas,13451 KINGSWOOD DR,PREMIER ROOFING COMPANY,4914.0,7,0.54678231152993,BLD-26-02557,2026-03-23,douglas,White Castle Roofing,4836 MAGNOLIA ST,68137,988.0,1.0
BLD-25-15558,2025-11-04,douglas,13451 KINGSWOOD DR,PREMIER ROOFING COMPANY,4914.0,8,0.6078641656493451,BLD-25-17046,2025-12-26,douglas,"PRO GRADE EXTERIORS, LLC",5024 MAGNOLIA ST,68137,984.0,15000.0
BLD-25-15558,2025-11-04,douglas,13451 KINGSWOOD DR,PREMIER ROOFING COMPANY,4914.0,9,0.6510464072599066,BLD-26-02498,2026-03-20,douglas,DREW'S UNITED ROOFING & SIDING OF NE INC,12233 ORCHARD AV,68137,1200.0,11561.0
BLD-25-15558,2025-11-04,douglas,13451 KINGSWOOD DR,PREMIER ROOFING COMPANY,4914.0,10,0.7076641300131619,BLD-26-03128,2026-04-03,douglas,"ANDERSON ENTERPRISES, INC",11365 JACKSON ST,68154,1117.0,6200.0
BLD-25-15558,2025-11-04,douglas,13451 KINGSWOOD DR,PREMIER ROOFING COMPANY,4914.0,11,0.7615297388696635,BLD-26-00916,2026-02-04,douglas,BRADCO COMPANY DBA TOTAL ROOFING,10906 JACKSON ST,68154,954.0,6965.0
BLD-25-15558,2025-11-04,douglas,13451 KINGSWOOD DR,PREMIER ROOFING COMPANY,4914.0,12,0.7742573985712176,BLD-26-02075,2026-03-11,douglas,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,2211 S 164 CR,68130,1322.0,500.0
BLD-25-15562,2025-11-04,douglas,1609 WASHINGTON ST,J C CUSTOM BUILT,7000.0,1,0.2861425441524246,BLD-25-16284,2025-11-20,douglas,"MERCURY CONTRACTORS, INC",2130 MONROE ST,68107,896.0,5250.0
BLD-25-15562,2025-11-04,douglas,1609 WASHINGTON ST,J C CUSTOM BUILT,7000.0,2,0.39328496649063843,BLD-25-15686,2025-11-06,douglas,TURTLE ROOFING OMAHA,3421 X ST,68107,876.0,9394.0
BLD-25-15562,2025-11-04,douglas,1609 WASHINGTON ST,J C CUSTOM BUILT,7000.0,3,0.4698704922579259,BLD-25-16471,2025-11-28,douglas,BEST ROOFING,3140 X ST,68107,726.0,5600.0
BLD-25-15562,2025-11-04,douglas,1609 WASHINGTON ST,J C CUSTOM BUILT,7000.0,4,0.4822529181493394,BLD-26-01264,2026-02-18,douglas,4140 S 52ND ST.,4106 POLK ST,68107,792.0,5184.0
BLD-25-15562,2025-11-04,douglas,1609 WASHINGTON ST,J C CUSTOM BUILT,7000.0,5,0.6674065643908058,BLD-26-01809,2026-03-03,douglas,ORLANDO'S LANDSCAPING & CONCRETE LLC,6235 S 40 ST,68107,1110.0,10000.0
BLD-25-15562,2025-11-04,douglas,1609 WASHINGTON ST,J C CUSTOM BUILT,7000.0,6,0.6679632456225086,BLD-25-15861,2025-11-10,douglas,LEGACY RESTORATION,5037 S 38 ST,68107,624.0,8641.0
BLD-25-15562,2025-11-04,douglas,1609 WASHINGTON ST,J C CUSTOM BUILT,7000.0,7,0.797269795292479,BLD-25-15789,2025-11-07,douglas,BLU GENERAL CONTRACTING,4115 S 36 AV,68107,1063.0,4835.0
BLD-25-15562,2025-11-04,douglas,1609 WASHINGTON ST,J C CUSTOM BUILT,7000.0,8,0.8120830444407998,BLD-25-16083,2025-11-17,douglas,AMERIPRO ROOFING OF NEBRASKA,3226 HARRISON ST,68147,988.0,9181.15
BLD-25-15562,2025-11-04,douglas,1609 WASHINGTON ST,J C CUSTOM BUILT,7000.0,9,0.8165379131908128,BLD-26-02782,2026-03-26,douglas,ROCKET ROOFING,4807 S 54 ST,68117,934.0,11000.0
BLD-25-15562,2025-11-04,douglas,1609 WASHINGTON ST,J C CUSTOM BUILT,7000.0,10,0.8328231578107642,BLD-26-00294,2026-01-12,douglas,AMERIPRO ROOFING OF NEBRASKA,4868 S 52 ST,68117,964.0,13384.46
BLD-25-15562,2025-11-04,douglas,1609 WASHINGTON ST,J C CUSTOM BUILT,7000.0,11,0.8382988773918466,BLD-25-16823,2025-12-15,douglas,4140 S 52ND ST.,4157 J ST,68107,1116.0,10454.0
BLD-25-15562,2025-11-04,douglas,1609 WASHINGTON ST,J C CUSTOM BUILT,7000.0,12,0.9111997051674546,BLD-26-00761,2026-01-30,douglas,BULLDOG ROOFING,4931 S 49 AV,68117,969.0,5397.07
BLD-25-15563,2025-11-05,douglas,3304 REDICK AV,PEERLESS HOMES,500.0,1,0.3023584968071634,BLD-25-16826,2025-12-15,douglas,HORN INDUSTRIES CORPORATION,6714 N 37 ST,68112,891.0,4580.0
BLD-25-15563,2025-11-05,douglas,3304 REDICK AV,PEERLESS HOMES,500.0,2,0.31706405137013866,BLD-26-01587,2026-02-26,douglas,BEST ROOFING,3441 SHEFFIELD ST,68112,1008.0,5200.0
BLD-25-15563,2025-11-05,douglas,3304 REDICK AV,PEERLESS HOMES,500.0,3,0.32578261620129,BLD-25-16215,2025-11-19,douglas,"DOLL HOUSE INVESTMENTS, LLC DBA DHI",2618 WEBER ST,68112,1014.0,9240.91
BLD-25-15563,2025-11-05,douglas,3304 REDICK AV,PEERLESS HOMES,500.0,4,0.3351575306794255,BLD-26-01299,2026-02-18,douglas,MATHAL CONSTRUCTION LLC,6742 NORTH RIDGE DR,68112,888.0,8000.0
BLD-25-15563,2025-11-05,douglas,3304 REDICK AV,PEERLESS HOMES,500.0,5,0.39850688334642215,BLD-26-00308,2026-01-12,douglas,HERNANDEZ CONSTRUCTION CO LLC,7223 N 39 AV,68112,1196.0,4500.0
BLD-25-15563,2025-11-05,douglas,3304 REDICK AV,PEERLESS HOMES,500.0,6,0.4060842854513811,BLD-25-16451,2025-11-26,douglas,7417 plum dale rd,5329 N 47 ST,68104,980.0,1700.0
BLD-25-15563,2025-11-05,douglas,3304 REDICK AV,PEERLESS HOMES,500.0,7,0.40689582087954157,BLD-26-02370,2026-03-16,douglas,TK REMODELING,5328 N 44 AV,68111,1120.0,11269.42
BLD-25-15563,2025-11-05,douglas,3304 REDICK AV,PEERLESS HOMES,500.0,8,0.4187716936590959,BLD-26-02789,2026-03-26,douglas,MOOSE ROOFING,5527 N 36 ST,68111,836.0,9745.12
BLD-25-15563,2025-11-05,douglas,3304 REDICK AV,PEERLESS HOMES,500.0,9,0.4588974833631494,BLD-26-00363,2026-01-13,douglas,"DOLL HOUSE INVESTMENTS, LLC DBA DHI",7918 N 39 ST,68112,984.0,6506.06
BLD-25-15563,2025-11-05,douglas,3304 REDICK AV,PEERLESS HOMES,500.0,10,0.4728243563908973,BLD-26-01781,2026-03-03,douglas,THOMPSON ROOFING,5205 N 48 ST,68104,1096.0,3000.0
BLD-25-15563,2025-11-05,douglas,3304 REDICK AV,PEERLESS HOMES,500.0,11,0.47389895266644766,BLD-26-01731,2026-03-02,douglas,APPLE ROOFING,5010 N 49 ST,68104,1074.0,6376.0
BLD-25-15563,2025-11-05,douglas,3304 REDICK AV,PEERLESS HOMES,500.0,12,0.47543536563603433,BLD-25-15815,2025-11-07,douglas,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,4870 JAYNES ST,68104,1064.0,500.0
BLD-25-15565,2025-11-05,douglas,17021 SPRAGUE ST,ONYX ROOFING LLC,6500.0,1,0.15057358780924826,BLD-26-02642,2026-03-24,douglas,MOOSE ROOFING,4023 N 172 AV,68116,1041.0,11467.85
BLD-25-15565,2025-11-05,douglas,17021 SPRAGUE ST,ONYX ROOFING LLC,6500.0,2,0.17277000637729303,BLD-26-00984,2026-02-09,douglas,ONYX ROOFING LLC,4031 N 172 AV,68116,1170.0,4500.0
BLD-25-15565,2025-11-05,douglas,17021 SPRAGUE ST,ONYX ROOFING LLC,6500.0,3,0.30131165475709104,BLD-26-00461,2026-01-15,douglas,HOMETOWN ROOFING,16938 GRAND AV,68116,1232.0,10079.51
BLD-25-15565,2025-11-05,douglas,17021 SPRAGUE ST,ONYX ROOFING LLC,6500.0,4,0.4165035688953902,BLD-26-01065,2026-02-10,douglas,SHAMROCK HILLS LLC,16417 BROWNE ST,68116,1163.0,9000.0
BLD-25-15565,2025-11-05,douglas,17021 SPRAGUE ST,ONYX ROOFING LLC,6500.0,5,0.41874770620934104,BLD-25-15773,2025-11-06,douglas,DREW'S UNITED ROOFING & SIDING OF NE INC,15215 CAMDEN CR,68116,1173.0,8000.0
BLD-25-15565,2025-11-05,douglas,17021 SPRAGUE ST,ONYX ROOFING LLC,6500.0,6,0.5055092738417215,BLD-25-15918,2025-11-11,douglas,WHITE CASTLE ROOFING & CONTRACTING INC,15281 WIRT ST,68116,1133.0,4582.0
BLD-25-15565,2025-11-05,douglas,17021 SPRAGUE ST,ONYX ROOFING LLC,6500.0,7,0.5077847551285147,BLD-25-16223,2025-11-19,douglas,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,4803 N 160 AV,68116,1191.0,500.0
BLD-25-15565,2025-11-05,douglas,17021 SPRAGUE ST,ONYX ROOFING LLC,6500.0,8,0.5632831951183174,BLD-25-16984,2025-12-22,douglas,All-Star Exteriors,3463 PINEY CREEK DR,68022,1201.0,10000.0
BLD-25-15565,2025-11-05,douglas,17021 SPRAGUE ST,ONYX ROOFING LLC,6500.0,9,0.5948456750861939,BLD-25-16027,2025-11-13,douglas,ROYALTY ROOFING INC,15268 LOCUST ST,68116,1220.0,5624.0
BLD-25-15565,2025-11-05,douglas,17021 SPRAGUE ST,ONYX ROOFING LLC,6500.0,10,0.6086049109562768,BLD-25-16045,2025-11-14,douglas,LEGACY RESTORATION,5125 N 145 ST,68116,1037.0,8887.0
BLD-25-15565,2025-11-05,douglas,17021 SPRAGUE ST,ONYX ROOFING LLC,6500.0,11,0.6206222325640094,BLD-26-02064,2026-03-10,douglas,TDH HOME BUILDING INC,14456 CAMDEN CR,68116,1074.0,8761.0
BLD-25-15565,2025-11-05,douglas,17021 SPRAGUE ST,ONYX ROOFING LLC,6500.0,12,0.6661960013093686,BLD-26-02879,2026-03-27,douglas,ALL STAR EXTERIORS LLC,15407 SARATOGA ST,68116,1426.0,10000.0
BLD-25-15568,2025-11-05,douglas,7524 BAUMAN AV,TCI GENERAL CONTRACTING SERVICES,8500.0,1,0.304193983769735,BLD-26-02271,2026-03-16,douglas,TDH HOME BUILDING INC,6523 N 78 ST,68122,1202.0,14203.0
